date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:40	4260/4260	---M--	200	added ('OK')	application/javascript	etag:%2210a4-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/eael-post-list.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/eael-post-list5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:41	973/973	---M--	200	added ('OK')	application/javascript	etag:%223cd-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/mailchimp.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/mailchimp5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:42	6397/6397	---M--	200	added ('OK')	application/javascript	etag:%2218fd-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/one-page-nav.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/one-page-nav5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:47	34489/34489	---M--	200	added ('OK')	application/javascript	etag:%2286b9-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/tipso.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/tipso5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:48	4253/4253	---M--	200	added ('OK')	application/javascript	etag:%22109d-57f7ae5eff800%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/progress-bar.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/progress-bar5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:48	39900/39900	---M--	200	added ('OK')	application/javascript	etag:%229bdc-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/tooltipster.bundle.min.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/tooltipster.bundle.min5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:50	66169/66169	---M--	200	added ('OK')	application/javascript	etag:%2210279-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/gmap.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/gmap5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:51	23109/23109	---M--	200	added ('OK')	application/javascript	etag:%225a45-57f7ae5eff800%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/particles.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/particles5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:52	213/213	---M--	200	added ('OK')	application/javascript	etag:%22d5-57f7ae5eff800%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/jquery-parallax.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/jquery-parallax5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:52	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2257b-574a661196280%22	http://localhost/Form%20Bundle/wp-includes/js/wp-embed.min.js?ver=5.1.1	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-includes/js/wp-embed.min3c21.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:52	130302/130302	---M--	200	added ('OK')	application/javascript	etag:%221fcfe-57b7c5765be00%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/social-feeds/moment.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/social-feeds/moment5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:53	15349/15349	---M--	200	added ('OK')	application/javascript	etag:%223bf5-57f7ae5eff800%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/jarallax.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/jarallax5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:53	4836/4836	---M--	200	added ('OK')	application/javascript	etag:%2212e4-57391683f8a00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/hotips/hotips.min.js?ver=1.0.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/hotips/hotips.min8a54.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:54	8113/8113	---M--	200	added ('OK')	application/javascript	etag:%221fb1-56cdcacc8d0c0%22	http://localhost/Form%20Bundle/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-includes/js/imagesloaded.min55a0.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:54	6431/6431	---M--	200	added ('OK')	application/javascript	etag:%22191f-5841a2efe7f00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=2.4.8	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.minad2f.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:56	6527/6527	---M--	200	added ('OK')	application/javascript	etag:%22197f-5405eff119880%22	http://localhost/Form%20Bundle/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-includes/js/jquery/ui/position.mine899.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:57	23352/23352	---M--	200	added ('OK')	application/javascript	etag:%225b38-58501e6decfdf%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor/assets/js/frontend-modules.js?ver=2.5.9	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor/assets/js/frontend-modules337d.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:57	10568/10568	---M--	200	added ('OK')	application/javascript	etag:%222948-58501e6e1c1d3%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.1	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor/assets/lib/dialog/dialog.min6996.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:25:59	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-58501e6ea3dd2%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:06	114877/114877	---M--	200	added ('OK')	application/javascript	etag:%221c0bd-57f7ae5eff800%22	http://localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/TweenMax.min.js?ver=1.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/essential-addons-elementor/assets/js/TweenMax.min5152.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:06	40702/40702	---M--	200	added ('OK')	application/javascript	etag:%229efe-58501e6df971a%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.5.9	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor/assets/js/frontend.min337d.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:06	80004/80004	---M--	200	added ('OK')	application/javascript	etag:%2213884-5841a2efe7f00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=2.4.8	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-pro/assets/js/frontend.minad2f.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:07	2696/2696	---M--	200	added ('OK')	application/javascript	etag:%22a88-57391683f8a00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/parallax-gallery/parallax-gallery.min.js?ver=1.0.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/parallax-gallery/parallax-gallery.min8a54.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:08	3331/3331	---M--	200	added ('OK')	application/javascript	etag:%22d03-57391683f8a00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/sticky-element/sticky-element.min.js?ver=1.1.3	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/sticky-element/sticky-element.minc358.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:09	3415/3415	---M--	200	added ('OK')	application/javascript	etag:%22d57-57391683f8a00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/parallax-element/parallax-element.min.js?ver=1.0.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/parallax-element/parallax-element.min8a54.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:10	5789/5789	---M--	200	added ('OK')	application/javascript	etag:%22169d-57391683f8a00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/parallax-background/parallax-background.min.js?ver=1.2.0	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/parallax-background/parallax-background.min7359.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:10	23311/23311	---M--	200	added ('OK')	application/javascript	etag:%225b0f-5739168210580%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/js/frontend.min.js?ver=1.9.14	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/js/frontend.mina8cf.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:10	3255/3255	---M--	200	added ('OK')	application/javascript	etag:%22cb7-57391683f8a00%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/jquery-resize/jquery.resize.min.js?ver=3.0.2	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor-extras/assets/lib/jquery-resize/jquery.resize.min5b75.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:12	114220/114220	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4943-1be2c%22	http://cdnjs.cloudflare.com/ajax/libs/gsap/1.20.2/TweenMax.min.js?ver=5.1.1	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/cdnjs.cloudflare.com/ajax/libs/gsap/1.20.2/TweenMax.min3c21.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:12	538/538	---M--	200	added ('OK')	image/png	etag:%2221a-57f161f1485c0%22	http://localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/chosen-sprite.png	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/chosen-sprite.png	(from http://localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=2.4.5)
15:26:12	738/738	---M--	200	added ('OK')	image/png	etag:%222e2-57f161f1485c0%22	http://localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/chosen-sprite@2x.png	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/chosen-sprite@2x.png	(from http://localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=2.4.5)
15:26:14	125617/125617	---M--	200	added ('OK')	application/javascript	etag:%221eab1-58501e6e966f7%22	http://localhost/Form%20Bundle/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=4.4.6	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/elementor/assets/lib/swiper/swiper.min4f24.js	(from http://localhost/Form%20Bundle/index.php/mashup-2-projec-1/)
15:26:17	75752/75752	---M--	200	added ('OK')	image/png	etag:%22127e8-57f161f1485c0%22	http://localhost/Form%20Bundle/wp-content/plugins/gravityforms/images/gf-creditcard-icons.png	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/plugins/gravityforms/images/gf-creditcard-icons.png	(from http://localhost/Form%20Bundle/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=2.4.5)
15:26:17	37852/37852	---M--	200	added ('OK')	image/jpeg	etag:%2293dc-585b8efacc98c%22	http://localhost/Form%20Bundle/wp-content/uploads/2019/04/asset-20.jpeg	C:/My%20Web%20Sites/Singlae%20Page%20APP%20Landing%20Page/localhost/Form%20Bundle/wp-content/uploads/2019/04/asset-20.jpg	(from http://localhost/Form%20Bundle/wp-content/uploads/elementor/css/post-178.css?ver=1554454658)
